year,Region,Site,Rep,Microsite,D1,D2,H,abundance,richness
2017,Mojave,2.5,5,Open,,,,17,1
2017,Mojave,2.5,6,Shrub,261,150,169,40,4
2017,Mojave,2.5,6,Open,,,,5,2
2017,Mojave,2.5,7,Shrub,147,193,141,44,4
2017,Mojave,2.5,7,Open,,,,9,1
2017,Mojave,2.5,8,Shrub,222,149,166,48,3
2017,Mojave,2.5,8,Open,,,,7,3
2017,Mojave,2.5,9,Shrub,211,190,140,52,3
2017,Mojave,2.5,9,Open,,,,13,2
2017,Mojave,2.5,10,Shrub,118,285,186,70,4
2017,Mojave,2.5,10,Open,,,,10,2
2017,Mojave,2.5,11,Shrub,322,390,195,29,2
2017,Mojave,2.5,11,Open,,,,8,1
2017,Mojave,2.5,12,Shrub,204,195,151,34,3
2017,Mojave,2.5,12,Open,,,,16,1
2017,Mojave,2.5,13,Shrub,253,254,149,51,3
2017,Mojave,2.5,13,Open,,,,4,2
2017,Mojave,2.5,14,Shrub,295,321,141,61,1
2017,Mojave,2.5,14,Open,,,,19,1
2017,Mojave,2.5,15,Shrub,262,282,143,47,1
2017,Mojave,2.5,15,Open,,,,11,1
2017,Mojave,2.5,16,Shrub,298,310,150,38,2
2017,Mojave,2.5,16,Open,,,,8,1
2017,Mojave,2.5,17,Shrub,255,208,144,46,2
2017,Mojave,2.5,17,Open,,,,5,1
2017,Mojave,2.5,18,Shrub,320,256,169,47,2
2017,Mojave,2.5,18,Open,,,,2,2
2017,Mojave,2.5,19,Shrub,196,167,119,47,3
2017,Mojave,2.5,19,Open,,,,2,1
2017,Mojave,2.5,20,Shrub,266,326,130,65,4
2017,Mojave,2.5,20,Open,,,,23,4
2017,Mojave,2.5,21,Shrub,275,389,140,43,3
2017,Mojave,2.5,21,Open,,,,6,2
2017,Mojave,2.5,22,Shrub,227,295,130,32,2
2017,Mojave,2.5,22,Open,,,,4,2
2017,Mojave,2.5,23,Shrub,283,313,166,53,4
2017,Mojave,2.5,23,Open,,,,13,3
2017,Mojave,2.5,24,Shrub,235,231,130,51,2
2017,Mojave,2.5,24,Open,,,,16,2
2017,Mojave,2.5,25,Shrub,269,170,166,66,3
2017,Mojave,2.5,25,Open,,,,15,1
2017,Mojave,2.5,26,Shrub,276,270,155,69,3
2017,Mojave,2.5,26,Open,,,,16,2
2017,Mojave,2.5,27,Shrub,284,196,199,47,4
2017,Mojave,2.5,27,Open,,,,21,4
2017,Mojave,2.5,28,Shrub,315,306,150,74,2
2017,Mojave,2.5,28,Open,,,,8,1
2017,Mojave,2.5,29,Shrub,378,372,164,56,3
2017,Mojave,2.5,29,Open,,,,8,1
2017,Mojave,2.5,30,Shrub,31,327,196,46,1
2017,Mojave,2.5,30,Open,,,,5,1
2017,Panoche,1.1,1,Shrub,2.23,2.4,1.12,221,1
2017,Panoche,1.1,1,Open,,,,175,3
2017,Panoche,1.1,2,Shrub,2.63,2.9,1.07,192,1
2017,Panoche,1.1,2,Open,,,,161,4
2017,Panoche,1.1,3,Shrub,3.25,2.2,1.3,167,1
2017,Panoche,1.1,3,Open,,,,142,2
2017,Panoche,1.1,4,Shrub,3.05,2.5,0.9,112,1
2017,Panoche,1.1,4,Open,,,,143,3
2017,Panoche,1.1,5,Shrub,2.95,1.6,1.1,179,1
2017,Panoche,1.1,5,Open,,,,162,3
2017,Panoche,1.1,6,Shrub,2.45,2.3,1.15,212,1
2017,Panoche,1.1,6,Open,,,,146,3
2017,Panoche,1.1,7,Shrub,2.3,2.5,1.3,241,1
2017,Panoche,1.1,7,Open,,,,141,3
2017,Panoche,1.1,8,Shrub,1.6,1.45,1.3,77,2
2017,Panoche,1.1,8,Open,,,,129,2
2017,Panoche,1.1,9,Shrub,1.8,1.4,0.9,92,1
2017,Panoche,1.1,9,Open,,,,131,2
2017,Panoche,1.1,10,Shrub,1.9,2,1.05,211,1
2017,Panoche,1.1,10,Open,,,,205,3
2017,Panoche,1.1,11,Shrub,1.85,2.05,1.1,245,1
2017,Panoche,1.1,11,Open,,,,185,2
2017,Panoche,1.1,12,Shrub,2.8,2.75,1.2,250,1
2017,Panoche,1.1,12,Open,,,,163,3
2017,Panoche,1.1,13,Shrub,1.1,1.25,0.95,101,2
2017,Panoche,1.1,13,Open,,,,170,2
2017,Panoche,1.1,14,Shrub,3.3,1.65,1.2,244,1
2017,Panoche,1.1,14,Open,,,,128,3
2017,Panoche,1.1,15,Shrub,2.8,2.1,1.35,264,1
2017,Panoche,1.1,15,Open,,,,131,4
2017,Panoche,1.1,16,Shrub,3.1,2.85,1.25,266,1
2017,Panoche,1.1,16,Open,,,,116,3
2017,Panoche,1.1,17,Shrub,2.35,2.8,1.2,211,1
2017,Panoche,1.1,17,Open,,,,169,2
2017,Panoche,1.1,18,Shrub,3.64,4.73,1.9,260,1
2017,Panoche,1.1,18,Open,,,,143,2
2017,Panoche,1.1,19,Shrub,1.6,1.45,0.9,170,1
2017,Panoche,1.1,19,Open,,,,136,2
2017,Panoche,1.1,20,Shrub,3.39,4.24,1.8,198,1
2017,Panoche,1.1,20,Open,,,,148,2
2017,Panoche,1.1,21,Shrub,3.5,4.35,1.65,330,1
2017,Panoche,1.1,21,Open,,,,129,3
2017,Panoche,1.1,22,Shrub,2.94,2.72,1.4,216,1
2017,Panoche,1.1,22,Open,,,,117,3
2017,Panoche,1.1,23,Shrub,2.9,2.44,1.37,296,1
2017,Panoche,1.1,23,Open,,,,140,3
2017,Panoche,1.1,24,Shrub,3.59,3.05,1.1,258,2
2017,Panoche,1.1,24,Open,,,,165,4
2017,Panoche,1.1,25,Shrub,3.05,2.88,1.59,266,1
2017,Panoche,1.1,25,Open,,,,134,2
2017,Panoche,1.1,26,Shrub,3.5,2.64,1.84,240,1
2017,Panoche,1.1,26,Open,,,,186,2
2017,Panoche,1.1,27,Shrub,2.7,3.94,1.63,286,1
2017,Panoche,1.1,27,Open,,,,172,3
2017,Panoche,1.1,28,Shrub,3.52,4.27,1.74,217,1
2017,Panoche,1.1,28,Open,,,,200,3
2017,Panoche,1.1,29,Shrub,2.13,3.73,1.31,268,2
2017,Panoche,1.1,29,Open,,,,137,2
2017,Panoche,1.1,30,Shrub,2.53,3.16,1.37,219,2
2017,Panoche,1.1,30,Open,,,,116,2
2017,Panoche,1.2,1,Shrub,2.49,1.8,0.87,109,2
2017,Panoche,1.2,1,Open,,,,119,5
2017,Panoche,1.2,2,Shrub,1.98,2.31,0.63,129,3
2017,Panoche,1.2,2,Open,,,,78,4
2017,Panoche,1.2,3,Shrub,3.44,2.38,1.22,149,4
2017,Panoche,1.2,3,Open,,,,47,4
2017,Panoche,1.2,4,Shrub,2.13,3.02,0.85,181,3
2017,Panoche,1.2,4,Open,,,,74,4
2017,Panoche,1.2,5,Shrub,1.69,2.27,1.36,148,1
2017,Panoche,1.2,5,Open,,,,68,5
2017,Panoche,1.2,6,Shrub,1.49,2.38,0.96,147,4
2017,Panoche,1.2,6,Open,,,,81,5
2017,Panoche,1.2,7,Shrub,3.22,1.89,1.25,161,1
2017,Panoche,1.2,7,Open,,,,55,4
2017,Panoche,1.2,8,Shrub,2.25,1.85,1.32,89,1
2017,Panoche,1.2,8,Open,,,,57,5
2017,Panoche,1.2,9,Shrub,2.02,2.85,1.29,150,1
2017,Panoche,1.2,9,Open,,,,87,3
2017,Panoche,1.2,10,Shrub,1.65,1.72,1.04,139,3
2017,Panoche,1.2,10,Open,,,,85,4
2017,Panoche,1.2,11,Shrub,1.8,1.43,1.06,202,3
2017,Panoche,1.2,11,Open,,,,79,4
2017,Panoche,1.2,12,Shrub,2.2,2.08,0.55,123,3
2017,Panoche,1.2,12,Open,,,,87,4
2017,Panoche,1.2,13,Shrub,1.8,2,1.36,213,1
2017,Panoche,1.2,13,Open,,,,61,4
2017,Panoche,1.2,14,Shrub,3.2,3.11,1.49,110,3
2017,Panoche,1.2,14,Open,,,,39,4
2017,Panoche,1.2,15,Shrub,3.1,2.49,1.5,134,1
2017,Panoche,1.2,15,Open,,,,78,5
2017,Panoche,1.2,16,Shrub,1.2,1.86,0.9,182,4
2017,Panoche,1.2,16,Open,,,,75,5
2017,Panoche,1.2,17,Shrub,2.46,2.49,1.22,70,4
2017,Panoche,1.2,17,Open,,,,74,6
2017,Panoche,1.2,18,Shrub,2.16,2.39,1.39,207,1
2017,Panoche,1.2,18,Open,,,,68,5
2017,Panoche,1.2,19,Shrub,2.26,2.07,0.87,180,3
2017,Panoche,1.2,19,Open,,,,37,5
2017,Panoche,1.2,20,Shrub,2.2,2.53,1.2,216,3
2017,Panoche,1.2,20,Open,,,,65,4
2017,Panoche,1.2,21,Shrub,2.46,2.98,1.03,98,1
2017,Panoche,1.2,21,Open,,,,75,4
2017,Panoche,1.2,22,Shrub,1.38,1.55,0.69,183,1
2017,Panoche,1.2,22,Open,,,,95,4
2017,Panoche,1.2,23,Shrub,2.12,2.93,1.43,127,4
2017,Panoche,1.2,23,Open,,,,62,6
2017,Panoche,1.2,24,Shrub,2.1,3.46,1.43,75,1
2017,Panoche,1.2,24,Open,,,,91,4
2017,Panoche,1.2,25,Shrub,2.58,3.08,1.32,165,1
2017,Panoche,1.2,25,Open,,,,77,3
2017,Panoche,1.2,26,Shrub,1.87,1.27,0.99,179,1
2017,Panoche,1.2,26,Open,,,,124,5
2017,Panoche,1.2,27,Shrub,2.1,2.02,1.31,112,1
2017,Panoche,1.2,27,Open,,,,68,5
2017,Panoche,1.2,28,Shrub,2.26,1.49,1.01,175,3
2017,Panoche,1.2,28,Open,,,,26,5
2017,Panoche,1.2,29,Shrub,2.34,1.77,0.82,210,1
2017,Panoche,1.2,29,Open,,,,71,5
2017,Panoche,1.2,30,Shrub,2.13,1.94,1.3,101,2
2017,Panoche,1.2,30,Open,,,,126,5
2017,Panoche,1.3,1,Shrub,4.64,3.87,1.64,235,1
2017,Panoche,1.3,1,Open,,,,82,4
2017,Panoche,1.3,2,Shrub,3.36,2.57,1.59,198,1
2017,Panoche,1.3,2,Open,,,,124,4
2017,Panoche,1.3,3,Shrub,4.26,2.17,1.76,229,1
2017,Panoche,1.3,3,Open,,,,92,4
2017,Panoche,1.3,4,Shrub,1.37,1.08,0.58,251,1
2017,Panoche,1.3,4,Open,,,,167,4
2017,Panoche,1.3,5,Shrub,3.47,2.51,1.41,232,1
2017,Panoche,1.3,5,Open,,,,126,3
2017,Panoche,1.3,6,Shrub,4.44,4,1.96,196,1
2017,Panoche,1.3,6,Open,,,,91,4
2017,Panoche,1.3,7,Shrub,2.55,1.97,1.17,238,2
2017,Panoche,1.3,7,Open,,,,145,3
2017,Panoche,1.3,8,Shrub,2.46,2.17,1.81,278,1
2017,Panoche,1.3,8,Open,,,,239,3
2017,Panoche,1.3,9,Shrub,1.58,1.98,1.21,246,1
2017,Panoche,1.3,9,Open,,,,198,3
2017,Panoche,1.3,10,Shrub,5.64,4.82,2.48,296,1
2017,Panoche,1.3,10,Open,,,,216,2
2017,Panoche,1.3,11,Shrub,2.42,2.59,1.72,244,1
2017,Panoche,1.3,11,Open,,,,155,2
2017,Panoche,1.3,12,Shrub,3.87,4.73,1.68,191,1
2017,Panoche,1.3,12,Open,,,,193,3
2017,Panoche,1.3,13,Shrub,4.72,4.07,1.84,214,1
2017,Panoche,1.3,13,Open,,,,156,3
2017,Panoche,1.3,14,Shrub,2.57,3.55,1.69,149,2
2017,Panoche,1.3,14,Open,,,,192,3
2017,Panoche,1.3,15,Shrub,2.01,1.48,0.55,161,1
2017,Panoche,1.3,15,Open,,,,185,4
2017,Panoche,1.3,16,Shrub,2.97,3.2,1.43,231,1
2017,Panoche,1.3,16,Open,,,,204,3
2017,Panoche,1.3,17,Shrub,1.91,1.84,1.21,259,1
2017,Panoche,1.3,17,Open,,,,129,3
2017,Panoche,1.3,18,Shrub,4.86,4.55,1.57,347,1
2017,Panoche,1.3,18,Open,,,,195,2
2017,Panoche,1.3,19,Shrub,1.68,3.26,0.89,233,1
2017,Panoche,1.3,19,Open,,,,208,4
2017,Panoche,1.3,20,Shrub,2.81,2.64,0.92,174,2
2017,Panoche,1.3,20,Open,,,,123,3
2017,Panoche,1.3,21,Shrub,3.49,3.64,1.57,204,1
2017,Panoche,1.3,21,Open,,,,197,2
2017,Panoche,1.3,22,Shrub,1.53,3.38,0.69,206,1
2017,Panoche,1.3,22,Open,,,,199,4
2017,Panoche,1.3,23,Shrub,3.93,2.61,1.17,312,1
2017,Panoche,1.3,23,Open,,,,140,3
2017,Panoche,1.3,24,Shrub,3.21,2.79,1.52,180,2
2017,Panoche,1.3,24,Open,,,,197,4
2017,Panoche,1.3,25,Shrub,2.48,2.81,1.62,152,2
2017,Panoche,1.3,25,Open,,,,163,3
2017,Panoche,1.3,26,Shrub,3.61,1.98,1.8,301,1
2017,Panoche,1.3,26,Open,,,,176,3
2017,Panoche,1.3,27,Shrub,5.64,6.03,2.07,312,1
2017,Panoche,1.3,27,Open,,,,177,2
2017,Panoche,1.3,28,Shrub,2.86,3.55,1.36,169,1
2017,Panoche,1.3,28,Open,,,,254,3
2017,Panoche,1.3,29,Shrub,3.34,2.57,1.22,169,2
2017,Panoche,1.3,29,Open,,,,157,4
2017,Panoche,1.3,30,Shrub,2.2,2.17,1.36,220,1
2017,Panoche,1.3,30,Open,,,,233,2
